# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# Bands for all spins
# E_F               =    -4.2654
# k_min, k_max      =     0.0000    5.3392
# E_min, E_max      =     -1e30       1e30
# Nbands, Nspin, Nk =     15     2   701
# Using min_band, max_band =      1    15
# Total number of bands =     15
#
#        k            E[eV]
# --------------------------------------------------------------------------

      3.642271     -7.707900  1
      3.651900     -7.705400  1
      3.661530     -7.702800  1
      3.671159     -7.700300  1
      3.680788     -7.697800  1
      3.690417     -7.695300  1
      3.700047     -7.692900  1
      3.709676     -7.690600  1
      3.719305     -7.688300  1
      3.728934     -7.686100  1
      3.738563     -7.683900  1
      3.748193     -7.681900  1
      3.757822     -7.680000  1
      3.767451     -7.678100  1
      3.777080     -7.676500  1
      3.786709     -7.674900  1
      3.796339     -7.673500  1
      3.805968     -7.672200  1
      3.815597     -7.671000  1
      3.825226     -7.670100  1
      3.834855     -7.669300  1
      3.844485     -7.668600  1
      3.854114     -7.668200  1
      3.863743     -7.667900  1
      3.873372     -7.667800  1
      3.883001     -7.667900  1
      3.892631     -7.668200  1
      3.902260     -7.668600  1
      3.911889     -7.669300  1
      3.921518     -7.670100  1
      3.931147     -7.671000  1
      3.940777     -7.672200  1
      3.950406     -7.673500  1
      3.960035     -7.674900  1
      3.969664     -7.676500  1
      3.979294     -7.678100  1
      3.988923     -7.680000  1
      3.998552     -7.681900  1
      4.008181     -7.683900  1
      4.017810     -7.686100  1
      4.027440     -7.688300  1
      4.037069     -7.690600  1
      4.046698     -7.692900  1
      4.056327     -7.695300  1
      4.065956     -7.697800  1
      4.075586     -7.700300  1
      4.085215     -7.702800  1
      4.094844     -7.705400  1
      4.104473     -7.707900  1
      4.114102     -7.710500  1
      4.123732     -7.713000  1
      4.133361     -7.715600  1
      4.142990     -7.718100  1
      4.152619     -7.720500  1
      4.162248     -7.723000  1
      4.171878     -7.725400  1
      4.181507     -7.727700  1
      4.191136     -7.730000  1
      4.200765     -7.732300  1
      4.210395     -7.734600  1
      4.220024     -7.736900  1
      4.229653     -7.739200  1
      4.239282     -7.741500  1
      4.248911     -7.743800  1
      4.258541     -7.746200  1
      4.268170     -7.748600  1
      4.277799     -7.751100  1
      4.287428     -7.753600  1
      4.297057     -7.756200  1
      4.306687     -7.758900  1
      4.316316     -7.761700  1
      4.325945     -7.764600  1
      4.335574     -7.767500  1
      4.345203     -7.770600  1
      4.354833     -7.773800  1
      4.364462     -7.777100  1
      4.374091     -7.780600  1
      4.383720     -7.784300  1
      4.393349     -7.788200  1
      4.402979     -7.792300  1
      4.412608     -7.796700  1
      4.422237     -7.801300  1
      4.431866     -7.806200  1
      4.441495     -7.811300  1
      4.451125     -7.816800  1
      4.460754     -7.822600  1
      4.470383     -7.828600  1
      4.480012     -7.834800  1
      4.489642     -7.841200  1
      4.499271     -7.847800  1
      4.508900     -7.854400  1
      4.518529     -7.861100  1
      4.528158     -7.867700  1
      4.537788     -7.874300  1
      4.547417     -7.880700  1
      4.557046     -7.886900  1
      4.566675     -7.892800  1
      4.576304     -7.898500  1
      4.585934     -7.903900  1
      4.595563     -7.908900  1
      4.605192     -7.913500  1
      4.614821     -7.917800  1
      4.624450     -7.921700  1
      4.634080     -7.925200  1
      4.643709     -7.928300  1
      4.653338     -7.931000  1
      4.662967     -7.933400  1
      4.672596     -7.935300  1
      4.682226     -7.936800  1
      4.691855     -7.938000  1
      4.701484     -7.938800  1
      4.711113     -7.939200  1
      4.720743     -7.939300  1
      4.730372     -7.939000  1
      4.740001     -7.938300  1
      4.749630     -7.937200  1
      4.759259     -7.935800  1
      4.768889     -7.933900  1
      4.778518     -7.931700  1
      4.788147     -7.929100  1
      4.797776     -7.926100  1
      4.807405     -7.922700  1
      4.817035     -7.918800  1
      4.826664     -7.914600  1
      4.836293     -7.909900  1
      4.841322     -7.914800  1
      4.846350     -7.919700  1
      4.851379     -7.924500  1
      4.856408     -7.929300  1
      4.861436     -7.934100  1
      4.866465     -7.938800  1
      4.871494     -7.943400  1
      4.876523     -7.947900  1
      4.881551     -7.952400  1
      4.886580     -7.956700  1
      4.891609     -7.960900  1
      4.896637     -7.965000  1
      4.901666     -7.969000  1
      4.906695     -7.972800  1
      4.911723     -7.976500  1
      4.916752     -7.980000  1
      4.921781     -7.983400  1
      4.926809     -7.986600  1
      4.931838     -7.989600  1
      4.936867     -7.992400  1
      4.941895     -7.995100  1
      4.946924     -7.997600  1
      4.951953     -7.999900  1
      4.956982     -8.002000  1
      4.962010     -8.003900  1
      4.967039     -8.005600  1
      4.972068     -8.007200  1
      4.977096     -8.008500  1
      4.982125     -8.009600  1
      4.987154     -8.010600  1
      4.992182     -8.011400  1
      4.997211     -8.012000  1
      5.002240     -8.012400  1
      5.007268     -8.012600  1
      5.012297     -8.012700  1
      5.017326     -8.012600  1
      5.022355     -8.012400  1
      5.027383     -8.012000  1
      5.032412     -8.011500  1
      5.037441     -8.010900  1
      5.042469     -8.010200  1
      5.047498     -8.009400  1
      5.052527     -8.008400  1
      5.057555     -8.007400  1
      5.062584     -8.006400  1
      5.067613     -8.005200  1
      5.072641     -8.004100  1
      5.077670     -8.002900  1
      5.082699     -8.001700  1
      5.087727     -8.000600  1
      5.092756     -7.999400  1
      5.097785     -7.998200  1
      5.102814     -7.997100  1
      5.107842     -7.996100  1
      5.112871     -7.995100  1
      5.117900     -7.994200  1
      5.122928     -7.993400  1
      5.127957     -7.992600  1
      5.132986     -7.992000  1
      5.138014     -7.991400  1
      5.143043     -7.991000  1
      5.148072     -7.990700  1
      5.153100     -7.990500  1
      5.158129     -7.990400  1
      5.163158     -7.990400  1
      5.168187     -7.990500  1
      5.173215     -7.990700  1
      5.178244     -7.991000  1
      5.183273     -7.991400  1
      5.188301     -7.991900  1
      5.193330     -7.992500  1
      5.198359     -7.993200  1
      5.203387     -7.993900  1
      5.208416     -7.994700  1
      5.213445     -7.995600  1
      5.218473     -7.996500  1
      5.223502     -7.997400  1
      5.228531     -7.998400  1
      5.233559     -7.999400  1
      5.238588     -8.000400  1
      5.243617     -8.001400  1
      5.248646     -8.002400  1
      5.253674     -8.003400  1
      5.258703     -8.004400  1
      5.263732     -8.005300  1
      5.268760     -8.006200  1
      5.273789     -8.007100  1
      5.278818     -8.008000  1
      5.283846     -8.008800  1
      5.288875     -8.009500  1
      5.293904     -8.010200  1
      5.298932     -8.010800  1
      5.303961     -8.011400  1
      5.308990     -8.011900  1
      5.314019     -8.012300  1
      5.319047     -8.012600  1
      5.324076     -8.012900  1
      5.329105     -8.013100  1
      5.334133     -8.013200  1
      5.339162     -8.013300  1


      0.000000     -7.541700  1
      0.010057     -7.541500  1
      0.020115     -7.541100  1
      0.030172     -7.540400  1
      0.040230     -7.539400  1
      0.050287     -7.538100  1
